codigo_campo,campana,fecha,tipo_riego,volumen_m3,horas_riego,cumplimiento_pct
C-1024,2024-2025,2024-08-24,gravedad,126.2,1.1,81.7
C-1024,2024-2025,2024-08-31,gravedad,131.6,1.0,92.5
C-1024,2024-2025,2024-09-07,gravedad,102.5,1.0,81.9
C-1024,2024-2025,2024-09-14,gravedad,93.6,0.8,83.4
C-1024,2024-2025,2024-09-21,gravedad,92.9,1.1,90.1
C-1024,2024-2025,2024-09-28,gravedad,113.9,0.9,83.0
C-1024,2024-2025,2024-10-05,gravedad,114.9,1.1,86.3
C-1024,2024-2025,2024-10-12,gravedad,122.3,1.4,91.0
C-1024,2024-2025,2024-10-19,gravedad,105.8,0.9,77.4
C-1024,2024-2025,2024-10-26,gravedad,96.7,0.9,79.4
C-1024,2024-2025,2024-11-02,gravedad,117.3,0.9,81.1
C-1024,2024-2025,2024-11-09,gravedad,114.7,0.8,85.9
C-1024,2024-2025,2024-11-16,gravedad,98.6,1.2,82.9
C-1024,2024-2025,2024-11-23,gravedad,126.7,1.0,83.2
C-1024,2024-2025,2024-11-30,gravedad,89.3,1.0,95.5
C-1024,2024-2025,2024-12-07,gravedad,114.5,1.0,99.8
C-1024,2024-2025,2024-12-14,gravedad,104.9,1.1,92.1
C-1024,2024-2025,2024-12-21,gravedad,96.2,1.0,91.3
C-1024,2024-2025,2024-12-28,gravedad,114.2,0.9,100.0
C-1024,2024-2025,2025-01-04,gravedad,112.8,1.0,100.0
C-1024,2024-2025,2025-01-11,gravedad,126.0,1.0,88.4
C-1024,2024-2025,2025-01-18,gravedad,113.2,1.2,77.5
C-1024,2024-2025,2025-01-25,gravedad,84.5,0.9,80.7
C-1024,2024-2025,2025-02-01,gravedad,99.4,0.8,87.0
C-1024,2024-2025,2025-02-08,gravedad,113.2,0.8,84.7
C-1024,2024-2025,2025-02-15,gravedad,119.7,1.1,82.6
C-1024,2024-2025,2025-02-22,gravedad,112.7,0.9,88.2
C-1024,2024-2025,2025-03-01,gravedad,98.6,0.9,89.1
C-1024,2024-2025,2025-03-08,gravedad,107.5,1.0,76.8
C-1024,2024-2025,2025-03-15,gravedad,94.1,0.7,87.1
C-1024,2024-2025,2025-03-22,gravedad,100.7,1.2,88.9
C-1024,2024-2025,2025-03-29,gravedad,124.7,1.3,91.6
C-1025,2024-2025,2024-03-14,goteo,129.2,1.2,88.6
C-1025,2024-2025,2024-03-21,goteo,131.7,1.1,80.9
C-1025,2024-2025,2024-03-28,goteo,123.3,1.5,76.4
C-1025,2024-2025,2024-04-04,goteo,107.8,1.0,85.0
C-1025,2024-2025,2024-04-11,goteo,104.3,1.0,80.9
C-1025,2024-2025,2024-04-18,goteo,79.4,1.0,80.4
C-1025,2024-2025,2024-04-25,goteo,116.1,1.1,71.9
C-1025,2024-2025,2024-05-02,goteo,104.3,0.7,77.8
C-1025,2024-2025,2024-05-09,goteo,111.9,1.0,90.5
C-1025,2024-2025,2024-05-16,goteo,134.3,1.1,78.7
C-1025,2024-2025,2024-05-23,goteo,137.3,1.6,75.1
C-1025,2024-2025,2024-05-30,goteo,88.3,0.7,87.7
C-1025,2024-2025,2024-06-06,goteo,159.6,1.8,75.5
C-1025,2024-2025,2024-06-13,goteo,97.8,1.2,67.5
C-1025,2024-2025,2024-06-20,goteo,128.8,1.0,85.1
C-1025,2024-2025,2024-06-27,goteo,115.0,1.3,83.0
C-1025,2024-2025,2024-07-04,goteo,105.1,1.2,78.8
C-1025,2024-2025,2024-07-11,goteo,132.8,1.5,91.9
C-1025,2024-2025,2024-07-18,goteo,145.2,1.2,86.1
C-1025,2024-2025,2024-07-25,goteo,128.9,1.2,86.0
C-1025,2024-2025,2024-08-01,goteo,104.5,1.0,90.7
C-1025,2024-2025,2024-08-08,goteo,136.4,1.2,75.8
C-1025,2024-2025,2024-08-15,goteo,107.4,1.3,73.7
C-1025,2024-2025,2024-08-22,goteo,125.3,1.4,81.0
C-1025,2024-2025,2024-08-29,goteo,137.0,1.5,79.9
C-1025,2024-2025,2024-09-05,goteo,101.5,0.9,75.5
C-1025,2024-2025,2024-09-12,goteo,125.2,1.3,73.2
C-1025,2024-2025,2024-09-19,goteo,108.1,0.9,83.3
C-1025,2024-2025,2024-09-26,goteo,101.0,1.1,80.5
C-1025,2024-2025,2024-10-03,goteo,180.6,1.5,78.6
C-1025,2024-2025,2024-10-10,goteo,144.3,1.3,82.4
C-1025,2024-2025,2024-10-17,goteo,154.6,1.6,67.8
C-1025,2024-2025,2024-10-24,goteo,111.9,1.2,84.7
C-1025,2024-2025,2024-10-31,goteo,104.0,1.2,77.2
C-1025,2024-2025,2024-11-07,goteo,125.4,1.0,90.1
C-1025,2024-2025,2024-11-14,goteo,127.1,1.2,71.0
C-1025,2024-2025,2024-11-21,goteo,128.5,0.9,79.9
C-1025,2024-2025,2024-11-28,goteo,124.4,1.0,73.5
C-1025,2024-2025,2024-12-05,goteo,117.3,1.1,90.2
C-1025,2024-2025,2024-12-12,goteo,129.8,1.0,75.7
C-1025,2024-2025,2024-12-19,goteo,99.9,1.1,84.9
C-1025,2024-2025,2024-12-26,goteo,125.0,1.0,75.4
C-1025,2024-2025,2025-01-02,goteo,140.5,1.7,70.3
C-1025,2024-2025,2025-01-09,goteo,161.0,1.8,84.7
C-1025,2024-2025,2025-01-16,goteo,126.1,0.9,75.8
C-1025,2024-2025,2025-01-23,goteo,156.8,1.3,88.2
C-1025,2024-2025,2025-01-30,goteo,129.3,1.5,91.9
C-1025,2024-2025,2025-02-06,goteo,103.9,1.0,68.5
C-1025,2024-2025,2025-02-13,goteo,82.5,0.7,75.2
C-1025,2024-2025,2025-02-20,goteo,83.5,0.7,98.6
C-1025,2024-2025,2025-02-27,goteo,143.8,1.8,81.7
C-1025,2024-2025,2025-03-06,goteo,134.8,1.3,78.9
C-1025,2024-2025,2025-03-13,goteo,119.6,1.1,86.1
C-1025,2024-2025,2025-03-20,goteo,116.6,0.9,82.1
C-1025,2024-2025,2025-03-27,goteo,143.6,1.1,85.5
C-1025,2024-2025,2025-04-03,goteo,149.6,1.4,94.6
C-1026,2024-2025,2024-03-16,goteo,150.6,1.8,89.5
C-1026,2024-2025,2024-03-23,goteo,107.4,1.3,100.0
C-1026,2024-2025,2024-03-30,goteo,90.9,0.7,100.0
C-1026,2024-2025,2024-04-06,goteo,111.7,1.3,100.0
C-1026,2024-2025,2024-04-13,goteo,119.7,1.4,96.7
C-1026,2024-2025,2024-04-20,goteo,104.5,0.9,100.0
C-1026,2024-2025,2024-04-27,goteo,101.5,1.2,86.1
C-1026,2024-2025,2024-05-04,goteo,88.2,0.7,89.0
C-1026,2024-2025,2024-05-11,goteo,104.4,0.8,96.8
C-1026,2024-2025,2024-05-18,goteo,108.6,1.2,100.0
C-1026,2024-2025,2024-05-25,goteo,97.0,1.2,98.9
C-1026,2024-2025,2024-06-01,goteo,73.2,0.5,100.0
C-1026,2024-2025,2024-06-08,goteo,74.7,0.6,100.0
C-1026,2024-2025,2024-06-15,goteo,95.4,0.8,100.0
C-1026,2024-2025,2024-06-22,goteo,94.0,0.9,89.7
C-1026,2024-2025,2024-06-29,goteo,93.8,0.9,97.8
C-1026,2024-2025,2024-07-06,goteo,118.6,1.1,84.9
C-1026,2024-2025,2024-07-13,goteo,84.6,0.9,100.0
C-1026,2024-2025,2024-07-20,goteo,107.0,0.8,100.0
C-1026,2024-2025,2024-07-27,goteo,97.4,1.0,87.4
C-1026,2024-2025,2024-08-03,goteo,122.4,0.9,100.0
C-1026,2024-2025,2024-08-10,goteo,94.0,1.1,100.0
C-1026,2024-2025,2024-08-17,goteo,90.2,1.0,94.0
C-1026,2024-2025,2024-08-24,goteo,107.3,0.9,82.4
C-1026,2024-2025,2024-08-31,goteo,87.9,1.0,95.6
C-1026,2024-2025,2024-09-07,goteo,107.9,0.9,89.8
C-1026,2024-2025,2024-09-14,goteo,126.5,1.6,91.5
C-1026,2024-2025,2024-09-21,goteo,117.6,1.0,90.3
C-1026,2024-2025,2024-09-28,goteo,101.2,0.8,97.1
C-1026,2024-2025,2024-10-05,goteo,132.7,1.6,76.0
C-1026,2024-2025,2024-10-12,goteo,106.0,1.1,95.4
C-1026,2024-2025,2024-10-19,goteo,104.8,1.3,94.6
C-1026,2024-2025,2024-10-26,goteo,110.3,1.2,87.4
C-1026,2024-2025,2024-11-02,goteo,146.9,1.3,95.8
C-1026,2024-2025,2024-11-09,goteo,78.4,0.9,87.6
C-1026,2024-2025,2024-11-16,goteo,94.3,1.0,98.8
C-1026,2024-2025,2024-11-23,goteo,109.6,1.1,100.0
C-1026,2024-2025,2024-11-30,goteo,83.0,0.6,100.0
C-1026,2024-2025,2024-12-07,goteo,109.8,1.1,96.2
C-1026,2024-2025,2024-12-14,goteo,93.9,0.7,93.0
C-1026,2024-2025,2024-12-21,goteo,70.1,0.7,94.4
C-1026,2024-2025,2024-12-28,goteo,93.7,0.8,97.9
C-1026,2024-2025,2025-01-04,goteo,87.5,0.6,98.3
C-1026,2024-2025,2025-01-11,goteo,108.9,1.0,85.8
C-1026,2024-2025,2025-01-18,goteo,102.4,0.9,86.8
C-1026,2024-2025,2025-01-25,goteo,89.7,0.9,92.1
C-1026,2024-2025,2025-02-01,goteo,94.2,0.7,97.8
C-1026,2024-2025,2025-02-08,goteo,106.2,1.2,90.3
C-1026,2024-2025,2025-02-15,goteo,67.9,0.7,98.6
C-1026,2024-2025,2025-02-22,goteo,98.3,0.8,100.0
C-1026,2024-2025,2025-03-01,goteo,77.5,0.6,85.9
C-1026,2024-2025,2025-03-08,goteo,127.9,1.0,77.4
C-1026,2024-2025,2025-03-15,goteo,78.1,0.7,91.2
C-1026,2024-2025,2025-03-22,goteo,81.0,0.6,97.5
C-1026,2024-2025,2025-03-29,goteo,108.2,1.2,100.0
C-1026,2024-2025,2025-04-05,goteo,95.3,0.9,99.9
C-1027,2024-2025,2024-04-01,aspersión,163.4,1.7,96.2
C-1027,2024-2025,2024-04-08,aspersión,110.6,1.0,76.6
C-1027,2024-2025,2024-04-15,aspersión,136.8,1.7,82.2
C-1027,2024-2025,2024-04-22,aspersión,111.8,1.0,85.5
C-1027,2024-2025,2024-04-29,aspersión,122.6,1.2,98.3
C-1027,2024-2025,2024-05-06,aspersión,130.2,1.3,81.6
C-1027,2024-2025,2024-05-13,aspersión,136.7,1.0,72.3
C-1027,2024-2025,2024-05-20,aspersión,160.1,1.6,91.9
C-1027,2024-2025,2024-05-27,aspersión,117.0,0.9,79.0
C-1027,2024-2025,2024-06-03,aspersión,156.3,1.5,88.8
C-1027,2024-2025,2024-06-10,aspersión,158.7,1.3,92.0
C-1027,2024-2025,2024-06-17,aspersión,103.7,0.9,77.9
C-1027,2024-2025,2024-06-24,aspersión,146.2,1.2,74.8
C-1027,2024-2025,2024-07-01,aspersión,128.1,1.2,85.5
C-1027,2024-2025,2024-07-08,aspersión,99.1,0.8,88.9
C-1027,2024-2025,2024-07-15,aspersión,169.6,2.0,82.5
C-1027,2024-2025,2024-07-22,aspersión,148.0,1.4,78.2
C-1027,2024-2025,2024-07-29,aspersión,138.4,1.0,85.6
C-1027,2024-2025,2024-08-05,aspersión,111.7,1.2,77.3
C-1027,2024-2025,2024-08-12,aspersión,140.2,1.8,97.1
C-1027,2024-2025,2024-08-19,aspersión,132.0,1.1,83.9
C-1027,2024-2025,2024-08-26,aspersión,105.2,1.3,90.6
C-1027,2024-2025,2024-09-02,aspersión,180.7,1.9,83.8
C-1027,2024-2025,2024-09-09,aspersión,120.4,1.3,89.0
C-1027,2024-2025,2024-09-16,aspersión,130.8,1.6,81.0
C-1027,2024-2025,2024-09-23,aspersión,151.3,1.5,85.8
C-1027,2024-2025,2024-09-30,aspersión,125.6,1.2,79.4
C-1027,2024-2025,2024-10-07,aspersión,137.7,1.1,100.0
C-1027,2024-2025,2024-10-14,aspersión,149.4,1.8,90.0
C-1027,2024-2025,2024-10-21,aspersión,136.9,1.0,92.0
C-1027,2024-2025,2024-10-28,aspersión,139.5,1.1,85.6
C-1027,2024-2025,2024-11-04,aspersión,140.4,1.2,86.4
C-1027,2024-2025,2024-11-11,aspersión,119.2,1.1,77.5
C-1027,2024-2025,2024-11-18,aspersión,140.3,1.5,100.0
C-1027,2024-2025,2024-11-25,aspersión,114.0,1.3,78.1
C-1027,2024-2025,2024-12-02,aspersión,138.2,1.2,82.1
C-1027,2024-2025,2024-12-09,aspersión,89.3,0.7,81.9
C-1027,2024-2025,2024-12-16,aspersión,102.4,0.8,75.4
C-1027,2024-2025,2024-12-23,aspersión,147.6,1.1,98.7
C-1027,2024-2025,2024-12-30,aspersión,146.6,1.2,78.6
C-1027,2024-2025,2025-01-06,aspersión,143.8,1.5,84.6
C-1027,2024-2025,2025-01-13,aspersión,157.0,1.5,86.6
C-1027,2024-2025,2025-01-20,aspersión,150.7,1.1,84.6
C-1027,2024-2025,2025-01-27,aspersión,126.1,1.5,77.5
C-1027,2024-2025,2025-02-03,aspersión,138.1,1.4,86.5
C-1027,2024-2025,2025-02-10,aspersión,152.4,1.5,84.0
C-1027,2024-2025,2025-02-17,aspersión,135.6,1.6,97.4
C-1027,2024-2025,2025-02-24,aspersión,149.8,1.7,100.0
C-1027,2024-2025,2025-03-03,aspersión,102.2,1.3,88.8
C-1027,2024-2025,2025-03-10,aspersión,113.7,1.2,77.1
C-1027,2024-2025,2025-03-17,aspersión,145.5,1.6,88.1
C-1027,2024-2025,2025-03-24,aspersión,95.2,0.7,90.4
C-1027,2024-2025,2025-03-31,aspersión,132.2,1.5,83.5
C-1028,2024-2025,2024-04-20,aspersión,112.3,1.3,96.1
C-1028,2024-2025,2024-04-27,aspersión,98.9,0.8,91.0
C-1028,2024-2025,2024-05-04,aspersión,139.5,1.6,91.0
C-1028,2024-2025,2024-05-11,aspersión,117.7,0.9,78.1
C-1028,2024-2025,2024-05-18,aspersión,120.7,1.2,90.7
C-1028,2024-2025,2024-05-25,aspersión,106.3,0.9,89.1
C-1028,2024-2025,2024-06-01,aspersión,59.3,0.7,93.3
C-1028,2024-2025,2024-06-08,aspersión,117.5,0.9,100.0
C-1028,2024-2025,2024-06-15,aspersión,115.2,1.1,96.5
C-1028,2024-2025,2024-06-22,aspersión,116.1,1.1,68.6
C-1028,2024-2025,2024-06-29,aspersión,102.2,0.8,85.3
C-1028,2024-2025,2024-07-06,aspersión,123.3,1.2,98.5
C-1028,2024-2025,2024-07-13,aspersión,105.2,0.8,92.2
C-1028,2024-2025,2024-07-20,aspersión,134.9,1.3,84.5
C-1028,2024-2025,2024-07-27,aspersión,124.1,1.5,90.1
C-1028,2024-2025,2024-08-03,aspersión,105.3,1.0,91.1
C-1028,2024-2025,2024-08-10,aspersión,122.6,1.1,85.3
C-1028,2024-2025,2024-08-17,aspersión,115.5,1.3,100.0
C-1028,2024-2025,2024-08-24,aspersión,122.4,1.1,87.7
C-1028,2024-2025,2024-08-31,aspersión,119.3,1.1,89.7
C-1028,2024-2025,2024-09-07,aspersión,92.6,1.1,79.0
C-1028,2024-2025,2024-09-14,aspersión,103.0,1.1,100.0
C-1028,2024-2025,2024-09-21,aspersión,103.1,1.0,83.7
C-1028,2024-2025,2024-09-28,aspersión,137.5,1.5,80.1
C-1028,2024-2025,2024-10-05,aspersión,155.2,1.3,79.3
C-1028,2024-2025,2024-10-12,aspersión,109.4,0.9,94.9
C-1028,2024-2025,2024-10-19,aspersión,140.5,1.1,83.8
C-1028,2024-2025,2024-10-26,aspersión,123.1,1.5,79.9
C-1028,2024-2025,2024-11-02,aspersión,81.0,0.6,81.0
C-1028,2024-2025,2024-11-09,aspersión,90.6,0.8,78.6
C-1028,2024-2025,2024-11-16,aspersión,58.2,0.4,84.4
C-1028,2024-2025,2024-11-23,aspersión,100.1,0.7,83.2
C-1028,2024-2025,2024-11-30,aspersión,124.6,1.1,87.8
C-1028,2024-2025,2024-12-07,aspersión,96.3,0.9,82.0
C-1028,2024-2025,2024-12-14,aspersión,112.9,0.9,80.6
C-1028,2024-2025,2024-12-21,aspersión,126.5,1.0,84.6
C-1028,2024-2025,2024-12-28,aspersión,112.5,1.4,81.2
C-1028,2024-2025,2025-01-04,aspersión,111.3,1.3,80.6
C-1028,2024-2025,2025-01-11,aspersión,83.3,0.9,92.7
C-1028,2024-2025,2025-01-18,aspersión,98.6,0.7,95.2
C-1028,2024-2025,2025-01-25,aspersión,131.6,1.0,100.0
C-1028,2024-2025,2025-02-01,aspersión,97.1,0.8,87.3
C-1028,2024-2025,2025-02-08,aspersión,102.7,0.9,89.4
C-1028,2024-2025,2025-02-15,aspersión,114.6,0.8,91.2
C-1028,2024-2025,2025-02-22,aspersión,123.3,1.4,79.4
C-1028,2024-2025,2025-03-01,aspersión,136.7,1.1,83.2
C-1028,2024-2025,2025-03-08,aspersión,99.8,1.2,82.5
C-1028,2024-2025,2025-03-15,aspersión,88.9,0.7,86.6
C-1028,2024-2025,2025-03-22,aspersión,100.3,0.9,90.5
C-1028,2024-2025,2025-03-29,aspersión,114.5,0.9,87.2
C-1028,2024-2025,2025-04-05,aspersión,116.0,1.1,87.4
C-1028,2024-2025,2025-04-12,aspersión,127.9,1.2,94.5
C-1028,2024-2025,2025-04-19,aspersión,102.0,0.8,90.3
C-1028,2024-2025,2025-04-26,aspersión,122.1,1.0,91.5
C-1028,2024-2025,2025-05-03,aspersión,104.3,1.1,92.6
C-1029,2024-2025,2024-04-15,goteo,138.5,1.2,72.6
C-1029,2024-2025,2024-04-22,goteo,138.0,1.1,86.7
C-1029,2024-2025,2024-04-29,goteo,143.1,1.7,80.9
C-1029,2024-2025,2024-05-06,goteo,88.9,1.0,79.3
C-1029,2024-2025,2024-05-13,goteo,143.1,1.5,88.7
C-1029,2024-2025,2024-05-20,goteo,143.9,1.5,82.3
C-1029,2024-2025,2024-05-27,goteo,143.8,1.6,77.4
C-1029,2024-2025,2024-06-03,goteo,202.0,1.6,76.6
C-1029,2024-2025,2024-06-10,goteo,151.1,1.8,86.9
C-1029,2024-2025,2024-06-17,goteo,169.6,1.4,77.5
C-1029,2024-2025,2024-06-24,goteo,148.7,1.3,79.1
C-1029,2024-2025,2024-07-01,goteo,146.9,1.2,85.7
C-1029,2024-2025,2024-07-08,goteo,123.3,1.3,65.7
C-1029,2024-2025,2024-07-15,goteo,170.8,1.4,83.7
C-1029,2024-2025,2024-07-22,goteo,118.8,1.0,74.8
C-1029,2024-2025,2024-07-29,goteo,155.0,1.4,71.8
C-1029,2024-2025,2024-08-05,goteo,138.8,1.3,100.0
C-1029,2024-2025,2024-08-12,goteo,158.0,1.4,89.4
C-1029,2024-2025,2024-08-19,goteo,159.5,1.2,88.2
C-1029,2024-2025,2024-08-26,goteo,117.2,1.0,81.3
C-1029,2024-2025,2024-09-02,goteo,91.1,0.9,84.9
C-1029,2024-2025,2024-09-09,goteo,145.8,1.2,72.9
C-1029,2024-2025,2024-09-16,goteo,121.6,1.1,80.0
C-1029,2024-2025,2024-09-23,goteo,143.3,1.3,72.9
C-1029,2024-2025,2024-09-30,goteo,158.3,1.2,67.3
C-1029,2024-2025,2024-10-07,goteo,121.3,0.9,95.6
C-1029,2024-2025,2024-10-14,goteo,164.3,1.8,54.8
C-1029,2024-2025,2024-10-21,goteo,167.8,1.6,88.8
C-1029,2024-2025,2024-10-28,goteo,131.2,1.0,86.5
C-1029,2024-2025,2024-11-04,goteo,141.0,1.4,79.9
C-1029,2024-2025,2024-11-11,goteo,163.5,1.2,87.5
C-1029,2024-2025,2024-11-18,goteo,140.7,1.5,95.5
C-1029,2024-2025,2024-11-25,goteo,137.5,1.4,79.2
C-1029,2024-2025,2024-12-02,goteo,152.7,1.2,79.6
C-1029,2024-2025,2024-12-09,goteo,150.3,1.7,60.8
C-1029,2024-2025,2024-12-16,goteo,193.9,1.6,84.4
C-1029,2024-2025,2024-12-23,goteo,119.9,1.4,74.3
C-1029,2024-2025,2024-12-30,goteo,184.5,1.6,85.8
C-1029,2024-2025,2025-01-06,goteo,136.4,1.1,77.7
C-1029,2024-2025,2025-01-13,goteo,180.3,1.9,69.2
C-1029,2024-2025,2025-01-20,goteo,107.0,0.8,73.2
C-1029,2024-2025,2025-01-27,goteo,114.6,0.9,63.6
C-1029,2024-2025,2025-02-03,goteo,128.1,1.0,82.9
C-1029,2024-2025,2025-02-10,goteo,155.4,1.4,67.4
C-1029,2024-2025,2025-02-17,goteo,125.4,1.6,86.7
C-1029,2024-2025,2025-02-24,goteo,171.7,2.1,73.8
C-1029,2024-2025,2025-03-03,goteo,151.8,1.8,78.1
C-1029,2024-2025,2025-03-10,goteo,197.4,1.7,77.8
C-1029,2024-2025,2025-03-17,goteo,178.7,1.9,74.6
C-1029,2024-2025,2025-03-24,goteo,139.2,1.0,66.9
C-1029,2024-2025,2025-03-31,goteo,164.7,1.8,83.8
C-1029,2024-2025,2025-04-07,goteo,131.5,1.1,72.5
C-1029,2024-2025,2025-04-14,goteo,143.7,1.7,80.5
C-1029,2024-2025,2025-04-21,goteo,124.3,1.0,68.9
C-1030,2024-2025,2024-05-15,goteo,81.7,0.9,100.0
C-1030,2024-2025,2024-05-22,goteo,105.3,0.9,91.2
C-1030,2024-2025,2024-05-29,goteo,89.0,0.7,95.0
C-1030,2024-2025,2024-06-05,goteo,92.8,0.9,97.2
C-1030,2024-2025,2024-06-12,goteo,100.1,0.8,98.6
C-1030,2024-2025,2024-06-19,goteo,114.0,1.0,88.3
C-1030,2024-2025,2024-06-26,goteo,80.8,0.9,93.2
C-1030,2024-2025,2024-07-03,goteo,95.6,0.9,100.0
C-1030,2024-2025,2024-07-10,goteo,101.3,0.7,83.3
C-1030,2024-2025,2024-07-17,goteo,97.9,0.8,100.0
C-1030,2024-2025,2024-07-24,goteo,127.5,1.2,100.0
C-1030,2024-2025,2024-07-31,goteo,82.9,1.0,99.2
C-1030,2024-2025,2024-08-07,goteo,85.6,1.0,100.0
C-1030,2024-2025,2024-08-14,goteo,81.1,0.9,100.0
C-1030,2024-2025,2024-08-21,goteo,71.7,0.5,100.0
C-1030,2024-2025,2024-08-28,goteo,111.0,1.2,100.0
C-1030,2024-2025,2024-09-04,goteo,99.6,1.1,88.7
C-1030,2024-2025,2024-09-11,goteo,113.2,0.9,100.0
C-1030,2024-2025,2024-09-18,goteo,118.6,1.3,100.0
C-1030,2024-2025,2024-09-25,goteo,83.6,1.0,100.0
C-1030,2024-2025,2024-10-02,goteo,91.3,0.8,100.0
C-1030,2024-2025,2024-10-09,goteo,72.6,0.9,92.4
C-1030,2024-2025,2024-10-16,goteo,102.2,1.0,97.9
C-1030,2024-2025,2024-10-23,goteo,85.9,0.8,100.0
C-1030,2024-2025,2024-10-30,goteo,117.0,1.2,99.8
C-1030,2024-2025,2024-11-06,goteo,109.1,1.1,93.4
C-1030,2024-2025,2024-11-13,goteo,95.7,0.7,100.0
C-1030,2024-2025,2024-11-20,goteo,126.9,1.4,83.0
C-1030,2024-2025,2024-11-27,goteo,105.7,1.2,94.7
C-1030,2024-2025,2024-12-04,goteo,106.0,1.3,96.1
C-1030,2024-2025,2024-12-11,goteo,87.4,0.7,96.7
C-1030,2024-2025,2024-12-18,goteo,80.7,0.8,100.0
C-1030,2024-2025,2024-12-25,goteo,94.3,0.9,100.0
C-1030,2024-2025,2025-01-01,goteo,57.1,0.5,95.0
C-1030,2024-2025,2025-01-08,goteo,99.0,0.8,100.0
C-1030,2024-2025,2025-01-15,goteo,86.5,0.9,100.0
C-1030,2024-2025,2025-01-22,goteo,72.0,0.6,88.5
C-1030,2024-2025,2025-01-29,goteo,103.0,1.1,100.0
C-1030,2024-2025,2025-02-05,goteo,89.7,1.0,87.5
C-1030,2024-2025,2025-02-12,goteo,95.9,0.7,94.6
C-1030,2024-2025,2025-02-19,goteo,103.1,0.9,97.3
C-1030,2024-2025,2025-02-26,goteo,108.2,1.0,92.9
C-1030,2024-2025,2025-03-05,goteo,93.1,0.9,94.4
C-1030,2024-2025,2025-03-12,goteo,103.1,1.2,87.3
C-1030,2024-2025,2025-03-19,goteo,72.9,0.5,93.5
C-1030,2024-2025,2025-03-26,goteo,101.3,1.1,89.8
C-1030,2024-2025,2025-04-02,goteo,76.4,0.6,100.0
C-1030,2024-2025,2025-04-09,goteo,102.0,1.2,92.5
C-1030,2024-2025,2025-04-16,goteo,89.4,0.8,100.0
C-1031,2024-2025,2024-03-23,gravedad,99.3,1.0,81.0
C-1031,2024-2025,2024-03-30,gravedad,79.9,0.7,88.4
C-1031,2024-2025,2024-04-06,gravedad,83.2,0.7,74.3
C-1031,2024-2025,2024-04-13,gravedad,100.2,1.1,99.4
C-1031,2024-2025,2024-04-20,gravedad,84.7,0.9,77.6
C-1031,2024-2025,2024-04-27,gravedad,94.5,1.0,76.1
C-1031,2024-2025,2024-05-04,gravedad,70.9,0.8,82.8
C-1031,2024-2025,2024-05-11,gravedad,90.2,0.7,72.3
C-1031,2024-2025,2024-05-18,gravedad,102.9,1.2,81.3
C-1031,2024-2025,2024-05-25,gravedad,71.9,0.6,97.5
C-1031,2024-2025,2024-06-01,gravedad,90.7,1.0,98.1
C-1031,2024-2025,2024-06-08,gravedad,76.0,0.9,89.2
C-1031,2024-2025,2024-06-15,gravedad,81.8,0.7,89.9
C-1031,2024-2025,2024-06-22,gravedad,85.8,0.7,95.8
C-1031,2024-2025,2024-06-29,gravedad,72.8,0.9,87.0
C-1031,2024-2025,2024-07-06,gravedad,89.9,0.8,96.5
C-1031,2024-2025,2024-07-13,gravedad,76.7,0.9,85.5
C-1031,2024-2025,2024-07-20,gravedad,84.7,0.6,87.1
C-1031,2024-2025,2024-07-27,gravedad,101.2,0.8,92.7
C-1031,2024-2025,2024-08-03,gravedad,86.2,1.0,83.9
C-1031,2024-2025,2024-08-10,gravedad,72.7,0.8,90.1
C-1031,2024-2025,2024-08-17,gravedad,82.5,0.6,99.8
C-1031,2024-2025,2024-08-24,gravedad,72.8,0.7,77.9
C-1031,2024-2025,2024-08-31,gravedad,111.3,0.8,93.2
C-1031,2024-2025,2024-09-07,gravedad,68.2,0.7,93.4
C-1031,2024-2025,2024-09-14,gravedad,82.1,0.9,100.0
C-1031,2024-2025,2024-09-21,gravedad,73.2,0.9,82.3
C-1031,2024-2025,2024-09-28,gravedad,105.9,1.0,88.3
C-1031,2024-2025,2024-10-05,gravedad,85.8,0.9,96.5
C-1031,2024-2025,2024-10-12,gravedad,80.5,0.6,94.2
C-1031,2024-2025,2024-10-19,gravedad,82.9,0.7,89.4
C-1031,2024-2025,2024-10-26,gravedad,95.5,1.1,94.0
C-1031,2024-2025,2024-11-02,gravedad,95.6,1.1,83.7
C-1031,2024-2025,2024-11-09,gravedad,93.7,1.0,78.0
C-1031,2024-2025,2024-11-16,gravedad,81.1,0.7,85.3
C-1031,2024-2025,2024-11-23,gravedad,104.3,0.8,100.0
C-1031,2024-2025,2024-11-30,gravedad,88.7,0.9,81.9
C-1031,2024-2025,2024-12-07,gravedad,85.5,0.6,78.4
C-1031,2024-2025,2024-12-14,gravedad,78.4,0.7,92.7
C-1031,2024-2025,2024-12-21,gravedad,91.2,0.8,93.1
C-1031,2024-2025,2024-12-28,gravedad,83.0,0.8,85.5
C-1031,2024-2025,2025-01-04,gravedad,99.2,0.8,90.2
C-1031,2024-2025,2025-01-11,gravedad,105.6,0.8,89.4
C-1031,2024-2025,2025-01-18,gravedad,68.6,0.5,88.7
C-1031,2024-2025,2025-01-25,gravedad,85.9,0.7,94.6
C-1031,2024-2025,2025-02-01,gravedad,74.1,0.6,93.3
C-1031,2024-2025,2025-02-08,gravedad,77.3,0.6,88.9
C-1031,2024-2025,2025-02-15,gravedad,66.4,0.8,90.8
C-1031,2024-2025,2025-02-22,gravedad,73.8,0.7,74.2
